stationTime,Temperatura_rio_mapa,Temperatura_totui
2023-08-07 14:50:00,35.37,27.21
2023-08-07 14:55:00,35.58,27.16
2023-08-07 15:00:00,35.64,27.1
2023-08-07 15:05:00,35.53,26.84
2023-08-07 15:10:00,35.22,26.89
2023-08-07 15:15:00,35.11,27.05
2023-08-07 15:20:00,34.95,27.32
2023-08-07 15:25:00,34.8,27.16
2023-08-07 15:30:00,35.06,26.84
2023-08-07 15:35:00,35.01,27.21
2023-08-07 15:40:00,34.95,27.37
2023-08-07 15:45:00,34.8,27.32
2023-08-07 15:50:00,34.95,26.89
2023-08-07 15:55:00,35.11,27.42
2023-08-07 16:00:00,35.32,27.16
2023-08-07 16:40:00,33.8,27.32
2023-08-07 16:55:00,33.27,26.47
2023-08-07 17:05:00,32.8,26.04
2023-08-07 17:10:00,32.85,25.61
2023-08-07 17:20:00,32.17,25.29
2023-08-08 06:40:00,25.76,18.8
2023-08-08 06:50:00,25.81,18.8
2023-08-08 07:00:00,26.02,18.91
2023-08-08 07:35:00,27.18,19.49
2023-08-08 07:55:00,28.38,20.18
2023-08-08 08:00:00,28.44,20.29
2023-08-08 08:05:00,28.7,20.45
2023-08-08 08:10:00,29.49,20.72
2023-08-08 08:25:00,29.91,21.19
2023-08-08 08:30:00,30.22,21.485
2023-08-08 08:35:00,30.43,21.78
2023-08-08 08:40:00,30.54,21.83
2023-08-08 08:45:00,30.75,21.94
2023-08-08 08:50:00,30.91,22.21
2023-08-08 08:55:00,30.91,22.63
2023-08-08 09:00:00,31.01,22.95
2023-08-08 09:05:00,31.06,23.11
2023-08-08 09:10:00,31.17,23.11
2023-08-08 09:15:00,31.59,23.11
2023-08-08 09:20:00,31.91,23.54
2023-08-08 09:25:00,31.85,23.54
2023-08-08 09:30:00,32.01,23.86
2023-08-08 09:35:00,32.27,24.12
2023-08-08 09:40:00,32.54,24.23
2023-08-08 09:45:00,33.01,24.28
2023-08-08 09:50:00,32.75,24.6
2023-08-08 09:55:00,32.85,24.55
2023-08-08 10:00:00,32.9,24.92
2023-08-08 10:05:00,33.11,25.19
2023-08-08 10:10:00,33.38,25.19
2023-08-08 10:15:00,33.69,25.4
2023-08-08 10:20:00,33.9,25.19
2023-08-08 10:25:00,34.01,25.45
2023-08-08 10:30:00,33.9,25.51
2023-08-08 10:35:00,33.64,25.67
2023-08-08 10:40:00,33.38,25.67
2023-08-08 10:45:00,33.32,25.93
2023-08-08 10:50:00,33.48,25.61
2023-08-08 10:55:00,33.59,26.31
2023-08-08 11:00:00,33.64,26.36
2023-08-08 11:05:00,33.53,26.68
2023-08-08 11:10:00,33.53,26.89
2023-08-08 11:15:00,33.64,26.94
2023-08-08 11:20:00,33.74,27.21
2023-08-08 11:25:00,33.85,27.42
2023-08-08 11:30:00,34.43,27.53
2023-08-08 11:35:00,34.95,27.64
2023-08-08 11:40:00,34.85,27.8
2023-08-08 11:45:00,34.64,27.9
2023-08-08 11:50:00,34.64,27.96
2023-08-08 11:55:00,34.85,27.9
2023-08-08 12:00:00,35.01,27.9
2023-08-08 12:05:00,35.01,27.96
2023-08-08 12:10:00,35.01,28.01
2023-08-08 12:15:00,35.27,28.22
2023-08-08 12:20:00,35.53,28.59
2023-08-08 12:25:00,35.64,28.38
2023-08-08 12:30:00,35.85,28.49
2023-08-08 12:35:00,36.27,28.7
2023-08-08 12:40:00,36.11,28.91
2023-08-08 12:45:00,36.58,28.91
2023-08-08 12:50:00,36.58,28.81
2023-08-08 12:55:00,36.85,29.18
2023-08-08 13:00:00,37.06,29.23
2023-08-08 13:05:00,36.95,29.34
2023-08-08 13:10:00,36.69,29.45
2023-08-08 13:15:00,36.9,29.39
2023-08-08 13:20:00,36.79,29.34
2023-08-08 13:25:00,36.9,29.45
2023-08-08 13:30:00,37.16,29.5
2023-08-08 13:35:00,37.27,29.93
2023-08-08 13:40:00,37.48,29.98
2023-08-08 13:45:00,37.53,29.93
2023-08-08 13:50:00,37.37,30.3
2023-08-08 13:55:00,37.74,30.41
2023-08-08 14:00:00,37.69,30.88
2023-08-08 14:05:00,37.63,30.51
2023-08-08 14:10:00,37.63,30.88
2023-08-08 14:15:00,37.84,30.94
2023-08-08 14:20:00,37.63,30.83
2023-08-08 14:25:00,37.58,30.72
2023-08-08 14:30:00,37.53,30.88
2023-08-08 14:35:00,37.79,30.94
2023-08-08 14:40:00,38.0,30.94
2023-08-08 14:45:00,37.9,30.99
2023-08-08 14:50:00,37.69,30.72
2023-08-08 14:55:00,37.79,30.78
2023-08-08 15:00:00,38.0,30.78
2023-08-08 15:05:00,38.47,30.83
2023-08-08 15:10:00,38.47,30.83
2023-08-08 15:15:00,38.26,30.99
2023-08-08 15:20:00,37.84,30.94
2023-08-08 15:25:00,37.32,31.15
2023-08-08 15:30:00,37.69,30.88
2023-08-08 15:35:00,37.95,31.15
2023-08-08 15:40:00,38.05,31.15
2023-08-08 15:45:00,38.16,30.62
2023-08-08 15:50:00,38.32,30.88
2023-08-08 16:10:00,38.11,29.845
2023-08-08 16:15:00,37.21,29.61
2023-08-08 16:20:00,36.95,29.45
2023-08-08 16:25:00,36.95,29.18
2023-08-08 16:30:00,36.95,29.18
2023-08-08 16:35:00,36.64,29.29
2023-08-08 16:40:00,36.48,29.07
2023-08-08 16:45:00,36.32,29.18
2023-08-08 16:50:00,36.0,29.18
2023-08-08 17:00:00,35.37,28.995
2023-08-08 17:05:00,35.16,28.86
2023-08-08 17:10:00,35.11,28.65
2023-08-08 17:20:00,34.69,28.38
2023-08-08 17:30:00,34.48,28.06
2023-08-09 07:15:00,25.6,18.21
2023-08-09 07:25:00,26.02,18.48
2023-08-09 07:30:00,26.13,18.69
2023-08-09 07:35:00,26.23,18.8
2023-08-09 07:40:00,26.49,18.85
2023-08-09 07:45:00,26.97,19.12
2023-08-09 07:50:00,27.07,19.38
2023-08-09 07:55:00,27.49,19.49
2023-08-09 08:00:00,27.65,19.7
2023-08-09 08:10:00,27.91,19.995
2023-08-09 08:15:00,28.33,20.02
2023-08-09 08:20:00,28.38,20.18
2023-08-09 08:25:00,28.6,20.34
2023-08-09 08:30:00,28.49,20.77
2023-08-09 08:35:00,28.54,20.88
2023-08-09 08:40:00,28.96,21.03
2023-08-09 08:45:00,29.12,21.3
2023-08-09 08:50:00,29.33,21.57
2023-08-09 08:55:00,29.33,21.73
2023-08-09 09:00:00,29.75,21.73
2023-08-09 09:10:00,30.22,22.155
2023-08-09 09:15:00,30.17,22.58
2023-08-09 09:20:00,29.86,22.79
2023-08-09 09:25:00,29.91,23.11
2023-08-09 09:30:00,30.07,23.16
2023-08-09 09:35:00,30.22,23.22
2023-08-09 09:40:00,30.28,23.38
2023-08-09 09:45:00,30.28,23.59
2023-08-09 09:50:00,30.33,23.54
2023-08-09 09:55:00,30.8,23.64
2023-08-09 10:00:00,30.75,23.8
2023-08-09 10:05:00,30.85,23.96
2023-08-09 10:10:00,30.91,23.91
2023-08-09 10:15:00,31.17,23.91
2023-08-09 10:20:00,30.91,24.12
2023-08-09 10:25:00,31.01,24.23
2023-08-09 10:35:00,31.12,24.34
2023-08-09 10:40:00,31.12,24.44
2023-08-09 10:45:00,31.28,24.28
2023-08-09 10:50:00,31.28,24.23
2023-08-09 10:55:00,31.12,24.28
2023-08-09 11:00:00,30.96,24.39
2023-08-09 11:05:00,30.91,24.23
2023-08-09 11:10:00,30.75,24.18
2023-08-09 11:15:00,30.96,24.23
2023-08-09 11:20:00,31.28,24.02
2023-08-09 11:25:00,31.49,23.96
2023-08-09 11:30:00,31.54,24.23
2023-08-09 11:35:00,31.43,24.28
2023-08-09 11:40:00,31.43,24.44
2023-08-09 11:45:00,31.49,24.28
2023-08-09 11:50:00,31.64,24.34
2023-08-09 11:55:00,31.59,24.44
2023-08-09 12:00:00,31.54,24.55
2023-08-09 12:05:00,31.49,24.44
2023-08-09 12:10:00,31.33,24.55
2023-08-09 12:15:00,31.33,24.44
2023-08-09 12:20:00,31.54,24.44
2023-08-09 12:25:00,31.59,24.5
2023-08-09 12:30:00,31.7,24.55
2023-08-09 12:35:00,32.01,24.81
2023-08-09 12:40:00,32.38,24.66
2023-08-09 12:45:00,32.54,24.55
2023-08-09 12:50:00,32.54,24.6
2023-08-09 12:55:00,32.75,24.87
2023-08-09 13:00:00,32.59,25.4
2023-08-09 13:05:00,32.8,25.24
2023-08-09 13:10:00,32.9,25.19
2023-08-09 13:15:00,33.01,25.19
2023-08-09 13:20:00,33.74,25.29
2023-08-09 13:25:00,34.01,25.51
2023-08-09 13:30:00,33.64,25.67
2023-08-09 13:35:00,33.17,25.93
2023-08-09 13:40:00,33.22,26.04
2023-08-09 13:45:00,33.43,25.88
2023-08-09 13:50:00,33.38,26.09
2023-08-09 13:55:00,33.32,25.93
2023-08-09 14:00:00,33.48,26.09
2023-08-09 14:05:00,33.48,26.04
2023-08-09 14:10:00,33.53,26.15
2023-08-09 14:15:00,34.27,26.36
2023-08-09 14:20:00,34.11,26.57
2023-08-09 14:25:00,34.11,26.73
2023-08-09 14:30:00,34.32,26.57
2023-08-09 14:35:00,34.48,26.73
2023-08-09 14:40:00,34.69,26.84
2023-08-09 14:45:00,34.43,26.78
2023-08-09 14:50:00,34.11,26.78
2023-08-09 14:55:00,34.48,26.84
2023-08-09 15:00:00,34.64,26.68
2023-08-09 15:05:00,34.64,27.0
2023-08-09 15:10:00,34.53,27.32
2023-08-09 15:15:00,34.74,27.32
2023-08-09 15:20:00,34.95,27.37
2023-08-09 15:25:00,35.37,27.42
2023-08-09 15:30:00,35.48,27.69
2023-08-09 15:35:00,35.32,27.53
2023-08-09 15:40:00,35.06,28.01
2023-08-09 15:45:00,34.85,28.06
2023-08-09 15:55:00,33.69,28.14
2023-08-09 16:05:00,33.22,27.795
2023-08-09 16:10:00,33.22,27.58
2023-08-09 16:15:00,33.32,27.48
2023-08-09 16:20:00,33.32,27.32
2023-08-09 16:25:00,33.27,27.1
2023-08-09 16:30:00,33.06,27.16
2023-08-09 16:35:00,33.01,27.05
2023-08-09 16:40:00,33.01,26.94
2023-08-09 16:45:00,32.9,26.94
2023-08-09 16:50:00,32.9,26.73
2023-08-09 16:55:00,32.85,26.68
2023-08-09 17:00:00,32.8,26.62
2023-08-09 17:05:00,32.85,26.68
2023-08-09 17:10:00,32.8,26.2
2023-08-09 17:15:00,32.75,26.2
2023-08-10 07:05:00,25.34,17.31
2023-08-10 07:15:00,26.13,17.47
2023-08-10 07:30:00,26.49,18.11
2023-08-10 07:35:00,26.65,18.21
2023-08-10 07:40:00,27.02,18.43
2023-08-10 07:50:00,27.33,18.59
2023-08-10 07:55:00,27.44,19.22
2023-08-10 08:05:00,27.91,19.545
2023-08-10 08:10:00,28.02,19.97
2023-08-10 08:15:00,28.07,20.13
2023-08-10 08:20:00,28.12,20.4
2023-08-10 08:25:00,28.49,20.56
2023-08-10 08:30:00,29.17,20.77
2023-08-10 08:40:00,29.75,21.03
2023-08-10 08:45:00,29.91,21.275
2023-08-10 08:55:00,29.96,21.94
2023-08-10 09:05:00,30.38,22.31
2023-08-10 09:10:00,30.43,22.58
2023-08-10 09:15:00,30.7,22.63
2023-08-10 09:20:00,30.59,22.58
2023-08-10 09:25:00,30.75,23.06
2023-08-10 09:30:00,31.12,23.16
2023-08-10 09:35:00,31.49,23.38
2023-08-10 09:40:00,31.28,23.48
2023-08-10 09:45:00,31.33,23.7
2023-08-10 09:50:00,31.54,23.86
2023-08-10 09:55:00,31.64,24.07
2023-08-10 10:00:00,31.75,24.12
2023-08-10 10:05:00,31.49,24.18
2023-08-10 10:10:00,31.38,24.18
2023-08-10 10:15:00,31.75,24.44
2023-08-10 10:20:00,32.01,24.39
2023-08-10 10:25:00,32.27,24.23
2023-08-10 10:35:00,31.96,24.705
2023-08-10 10:45:00,32.59,25.05
2023-08-10 10:55:00,33.06,25.29
2023-08-10 11:30:00,33.74,25.88
2023-08-10 11:35:00,33.69,26.095
2023-08-10 11:40:00,33.64,26.04
2023-08-10 12:20:00,35.06,27.16
2023-08-10 12:25:00,34.8,27.53
2023-08-10 12:30:00,34.8,27.9
2023-08-10 12:35:00,35.11,27.74
2023-08-10 12:45:00,35.48,28.115
2023-08-10 13:25:00,36.48,29.18
2023-08-10 13:30:00,36.9,29.29
2023-08-10 13:35:00,36.53,29.18
2023-08-10 13:40:00,36.32,29.34
2023-08-10 13:45:00,36.21,29.34
2023-08-10 13:50:00,36.64,29.07
2023-08-10 14:00:00,36.64,29.98
2023-08-10 14:05:00,36.9,29.71
2023-08-10 14:10:00,37.21,29.71
2023-08-10 14:15:00,37.11,29.87
2023-08-10 14:20:00,37.16,29.82
2023-08-10 14:30:00,37.53,29.955
2023-08-10 14:35:00,37.79,30.19
2023-08-10 14:40:00,37.63,30.25
2023-08-10 14:45:00,37.63,30.41
2023-08-10 14:50:00,37.84,30.3
2023-08-10 14:55:00,38.0,30.46
2023-08-10 15:00:00,37.63,30.83
2023-08-10 15:05:00,37.53,30.67
2023-08-10 15:10:00,37.27,30.94
2023-08-10 15:15:00,37.32,30.56
2023-08-10 15:20:00,37.58,30.35
2023-08-10 15:25:00,37.95,30.25
2023-08-10 15:30:00,38.11,29.93
2023-08-10 15:35:00,38.0,29.98
2023-08-10 15:40:00,37.84,29.98
2023-08-10 15:45:00,37.58,29.61
2023-08-10 15:50:00,37.53,29.5
2023-08-10 15:55:00,37.48,29.5
2023-08-10 16:05:00,36.95,29.58
2023-08-10 16:10:00,36.48,29.34
2023-08-10 16:15:00,36.27,29.39
2023-08-10 16:20:00,36.06,28.97
2023-08-10 16:25:00,36.48,29.13
2023-08-10 16:30:00,36.37,29.02
2023-08-10 16:40:00,35.95,29.02
2023-08-10 16:50:00,35.64,28.59
2023-08-10 17:25:00,34.11,27.96
2023-08-10 17:30:00,34.01,27.58
2023-08-11 07:25:00,26.76,20.02
2023-08-11 07:50:00,27.39,20.56
2023-08-11 07:55:00,27.65,20.61
2023-08-11 08:00:00,27.54,20.82
2023-08-11 08:10:00,27.81,21.065
2023-08-11 08:50:00,30.8,22.84
2023-08-11 09:30:00,31.85,23.94
2023-08-11 10:10:00,31.85,24.18
2023-08-11 10:15:00,31.7,24.55
2023-08-11 10:55:00,33.01,25.67
2023-08-11 11:30:00,33.53,26.47
2023-08-11 11:40:00,33.85,26.78
2023-08-11 12:15:00,34.8,27.985
2023-08-11 12:55:00,35.37,28.59
2023-08-11 13:00:00,35.37,28.75
2023-08-11 13:05:00,35.43,28.81
2023-08-11 13:10:00,35.48,28.59
2023-08-11 13:15:00,35.79,28.75
2023-08-11 13:25:00,35.85,28.91
2023-08-11 13:35:00,36.27,28.7
2023-08-11 13:40:00,36.43,28.86
2023-08-11 13:45:00,36.53,29.18
2023-08-11 13:50:00,36.74,29.29
2023-08-11 13:55:00,36.53,29.39
2023-08-11 14:00:00,36.11,29.13
2023-08-11 14:05:00,35.64,29.39
2023-08-11 14:10:00,35.64,29.29
2023-08-11 14:15:00,35.69,29.34
2023-08-11 14:20:00,35.69,29.39
2023-08-11 14:25:00,35.85,29.45
2023-08-11 14:30:00,35.37,29.45
2023-08-11 14:35:00,35.53,29.34
2023-08-11 14:40:00,35.32,29.29
2023-08-11 14:45:00,35.32,29.18
2023-08-11 14:50:00,35.37,29.18
2023-08-11 14:55:00,35.11,29.5
2023-08-11 15:00:00,34.74,29.29
2023-08-11 15:05:00,34.69,29.34
2023-08-11 15:10:00,34.69,29.39
2023-08-11 15:15:00,34.69,29.02
2023-08-11 15:20:00,34.69,29.18
2023-08-11 15:25:00,34.53,29.39
2023-08-11 15:30:00,34.43,29.5
2023-08-11 15:35:00,34.38,29.02
2023-08-11 15:40:00,34.43,28.75
2023-08-11 15:45:00,34.48,28.54
2023-08-11 15:50:00,34.27,28.17
2023-08-11 15:55:00,33.96,27.8
2023-08-11 16:35:00,33.27,27.05
2023-08-11 16:40:00,33.22,26.89
2023-08-11 16:45:00,33.22,26.62
2023-08-11 16:50:00,33.11,26.57
2023-08-11 17:05:00,33.06,26.31
2023-08-11 17:20:00,32.59,26.04
2023-08-12 06:45:00,26.13,18.64
2023-08-12 07:35:00,27.86,19.65
2023-08-12 07:40:00,27.96,19.97
2023-08-12 07:50:00,28.6,20.24
2023-08-12 07:55:00,29.12,20.5
2023-08-12 08:05:00,29.38,20.74
2023-08-12 08:10:00,29.59,20.98
2023-08-12 08:25:00,30.38,21.78
2023-08-12 08:35:00,31.01,22.15
2023-08-12 08:40:00,31.01,22.47
2023-08-12 08:50:00,31.17,22.765
2023-08-12 09:00:00,31.01,23.38
2023-08-12 09:05:00,31.33,23.11
2023-08-12 09:10:00,31.64,23.54
2023-08-12 09:15:00,31.8,23.43
2023-08-12 09:50:00,32.27,24.71
2023-08-12 09:55:00,32.59,24.92
2023-08-12 10:00:00,32.69,25.35
2023-08-12 10:05:00,32.75,25.35
2023-08-12 10:10:00,32.85,25.51
2023-08-12 10:15:00,33.17,25.4
2023-08-12 10:20:00,33.38,26.04
2023-08-12 10:30:00,33.59,26.095
2023-08-12 10:40:00,34.11,26.62
2023-08-12 11:20:00,34.74,26.73
2023-08-12 11:25:00,34.64,26.84
2023-08-12 11:30:00,34.74,27.29
2023-08-12 11:40:00,34.69,27.64
2023-08-12 11:45:00,35.06,27.395000000000003
2023-08-12 11:50:00,35.11,27.26
2023-08-12 12:00:00,35.01,27.8
2023-08-12 12:05:00,35.01,27.64
2023-08-12 12:10:00,34.9,27.8
2023-08-12 12:45:00,35.53,27.96
2023-08-12 12:50:00,35.48,27.985
2023-08-12 12:55:00,35.69,28.12
2023-08-12 13:00:00,35.58,28.44
2023-08-12 13:10:00,35.74,28.545
2023-08-12 13:25:00,35.79,28.805
2023-08-12 13:30:00,35.64,29.13
2023-08-12 13:35:00,35.79,29.07
2023-08-12 13:40:00,36.11,29.13
2023-08-12 13:50:00,36.0,29.18
2023-08-12 13:55:00,36.06,29.42
2023-08-12 14:00:00,36.06,29.39
2023-08-12 14:10:00,36.53,29.525
2023-08-12 14:15:00,36.21,29.66
2023-08-12 14:25:00,36.16,29.685
2023-08-12 14:30:00,36.37,29.66
2023-08-12 14:40:00,36.53,29.5
2023-08-12 14:45:00,36.58,29.61
2023-08-12 15:20:00,36.32,29.795
2023-08-12 15:25:00,35.95,29.82
2023-08-12 15:35:00,35.53,29.5
2023-08-12 15:40:00,35.16,28.97
2023-08-12 15:50:00,34.9,28.885
2023-08-12 16:00:00,34.59,28.65
2023-08-12 16:05:00,34.43,28.75
2023-08-12 16:10:00,34.27,28.7
2023-08-12 16:20:00,34.22,28.435
2023-08-12 16:30:00,34.06,28.225
2023-08-12 16:40:00,34.01,28.22
2023-08-12 16:50:00,33.74,27.58
2023-08-12 17:00:00,33.64,26.94
2023-08-12 17:10:00,33.38,26.84
2023-08-12 17:15:00,33.38,26.68
2023-08-12 17:35:00,32.8,26.31
2023-08-13 08:40:00,26.28,19.28
2023-08-13 08:45:00,26.44,19.17
2023-08-13 08:50:00,26.49,19.12
2023-08-13 08:55:00,26.6,19.28
2023-08-13 09:00:00,26.7,19.6
2023-08-13 09:05:00,26.76,19.54
2023-08-13 09:10:00,26.81,19.49
2023-08-13 09:15:00,26.91,19.65
2023-08-13 09:20:00,27.12,19.86
2023-08-13 09:25:00,27.18,19.86
2023-08-13 09:30:00,27.23,20.08
2023-08-13 09:35:00,27.23,20.24
2023-08-13 09:40:00,27.28,20.34
2023-08-13 10:15:00,27.91,20.72
2023-08-13 10:20:00,28.12,20.88
2023-08-13 10:25:00,28.33,20.93
2023-08-13 10:30:00,28.44,21.03
2023-08-13 10:35:00,28.7,21.03
2023-08-13 10:40:00,28.96,21.19
2023-08-13 10:45:00,28.91,21.46
2023-08-13 10:50:00,29.12,21.67
2023-08-13 10:55:00,29.28,21.83
2023-08-13 11:00:00,29.49,21.94
2023-08-13 11:05:00,29.7,22.05
2023-08-13 11:10:00,30.07,22.26
2023-08-13 11:15:00,30.43,22.42
2023-08-13 11:20:00,30.49,22.63
2023-08-13 11:25:00,30.54,23.0
2023-08-13 11:30:00,30.38,22.79
2023-08-13 11:35:00,30.64,23.06
2023-08-13 11:40:00,31.01,23.27
2023-08-13 11:45:00,31.12,23.22
2023-08-13 11:50:00,31.17,23.38
2023-08-13 12:00:00,31.28,23.32
2023-08-13 12:05:00,31.17,23.54
2023-08-13 12:10:00,31.22,23.54
2023-08-13 12:15:00,31.38,23.54
2023-08-13 12:20:00,31.22,23.54
2023-08-13 12:25:00,31.54,23.38
2023-08-13 12:30:00,31.49,23.48
2023-08-13 12:35:00,31.43,23.54
2023-08-13 12:40:00,31.49,23.7
2023-08-13 12:45:00,31.38,23.64
2023-08-13 12:50:00,31.54,23.64
2023-08-13 12:55:00,31.64,23.64
2023-08-13 13:00:00,31.43,23.8
2023-08-13 13:05:00,31.54,23.64
2023-08-13 13:10:00,31.59,23.7
2023-08-13 13:15:00,31.7,23.91
2023-08-13 13:20:00,31.64,24.02
2023-08-13 13:30:00,31.59,24.07
2023-08-13 13:35:00,31.59,24.12
2023-08-13 13:40:00,31.54,24.18
2023-08-13 13:45:00,31.54,24.02
2023-08-13 13:50:00,31.85,23.8
2023-08-13 13:55:00,31.91,23.96
2023-08-13 14:00:00,31.8,24.28
2023-08-13 14:05:00,32.01,24.12
2023-08-13 14:10:00,32.01,24.39
2023-08-13 14:15:00,31.96,24.18
2023-08-13 14:20:00,32.06,24.39
2023-08-13 14:25:00,31.96,24.5
2023-08-13 14:30:00,31.91,24.44
2023-08-13 14:35:00,32.01,24.34
2023-08-13 14:40:00,32.12,24.55
2023-08-13 14:45:00,32.17,24.55
2023-08-13 14:50:00,32.06,24.6
2023-08-13 14:55:00,32.27,24.66
2023-08-13 15:00:00,32.27,24.66
2023-08-13 15:05:00,32.06,24.71
2023-08-13 15:10:00,32.06,24.76
2023-08-13 15:15:00,31.96,24.76
2023-08-13 15:20:00,31.8,24.71
2023-08-13 15:25:00,31.59,24.71
2023-08-13 15:30:00,31.59,24.76
2023-08-13 16:00:00,30.75,25.03
2023-08-14 07:35:00,27.28,19.44
2023-08-14 07:40:00,27.49,19.49
2023-08-14 07:45:00,27.96,20.05
2023-08-14 08:05:00,29.49,20.66
2023-08-14 08:10:00,30.01,20.82
2023-08-14 08:25:00,30.28,21.46
2023-08-14 08:30:00,30.59,21.73
2023-08-14 08:45:00,30.28,22.42
2023-08-14 09:00:00,31.01,22.63
2023-08-14 09:35:00,31.85,23.8
2023-08-14 09:40:00,31.91,23.86
2023-08-14 09:45:00,31.96,23.96
2023-08-14 09:50:00,31.96,24.07
2023-08-14 09:55:00,32.43,24.55
2023-08-14 10:00:00,32.33,24.6
2023-08-14 10:05:00,32.27,24.76
2023-08-14 10:10:00,32.54,24.81
2023-08-14 10:15:00,32.85,24.92
2023-08-14 10:20:00,33.06,24.92
2023-08-14 10:25:00,32.8,24.97
2023-08-14 10:30:00,33.06,25.24
2023-08-14 10:35:00,33.53,25.51
2023-08-14 10:40:00,33.06,25.56
2023-08-14 10:45:00,33.48,25.99
2023-08-14 10:50:00,33.69,25.83
2023-08-14 10:55:00,33.27,25.88
2023-08-14 11:00:00,33.59,25.99
2023-08-14 11:05:00,33.74,26.15
2023-08-14 11:10:00,33.85,26.2
2023-08-14 11:15:00,34.32,26.41
2023-08-14 11:20:00,34.17,26.52
2023-08-14 11:25:00,34.38,26.68
2023-08-14 11:30:00,34.43,26.25
2023-08-14 11:35:00,34.69,26.57
2023-08-14 11:40:00,34.74,27.05
2023-08-14 11:45:00,34.64,27.05
2023-08-14 11:50:00,34.95,27.21
2023-08-14 11:55:00,34.8,27.58
2023-08-14 12:00:00,34.38,27.21
2023-08-14 12:05:00,34.43,27.32
2023-08-14 12:10:00,34.74,27.74
2023-08-14 12:15:00,35.22,27.85
2023-08-14 12:20:00,35.32,28.01
2023-08-14 12:25:00,35.64,27.8
2023-08-14 12:30:00,35.79,28.01
2023-08-14 12:35:00,36.06,28.28
2023-08-14 12:40:00,35.58,28.44
2023-08-14 12:45:00,35.53,28.44
2023-08-14 12:50:00,35.48,28.59
2023-08-14 12:55:00,35.58,28.7
2023-08-14 13:00:00,36.0,28.75
2023-08-14 13:05:00,36.37,29.02
2023-08-14 13:10:00,35.85,29.02
2023-08-14 13:15:00,35.9,29.02
2023-08-14 13:20:00,36.48,29.07
2023-08-14 13:25:00,36.37,29.07
2023-08-14 13:30:00,36.64,29.18
2023-08-14 13:35:00,37.11,29.18
2023-08-14 13:40:00,37.06,29.39
2023-08-14 13:45:00,37.11,29.55
2023-08-14 13:50:00,37.32,29.66
2023-08-14 13:55:00,37.27,29.77
2023-08-14 14:00:00,36.64,30.41
2023-08-14 14:05:00,36.95,30.14
2023-08-14 14:10:00,37.74,30.25
2023-08-14 14:15:00,37.58,30.35
2023-08-14 14:20:00,37.48,30.3
2023-08-14 14:25:00,37.42,30.09
2023-08-14 14:30:00,37.21,29.93
2023-08-14 14:35:00,37.63,29.77
2023-08-14 14:40:00,37.53,29.98
2023-08-14 14:45:00,37.84,30.14
2023-08-14 14:50:00,38.16,30.35
2023-08-14 14:55:00,37.79,30.19
2023-08-14 15:00:00,37.32,29.55
2023-08-14 15:05:00,36.9,29.07
2023-08-14 15:25:00,37.0,28.33
2023-08-14 15:30:00,37.16,28.22
2023-08-14 15:35:00,37.27,28.22
2023-08-14 15:40:00,37.69,28.81
2023-08-14 15:45:00,37.63,29.18
2023-08-14 15:50:00,37.69,29.02
2023-08-14 15:55:00,37.0,29.34
2023-08-14 16:00:00,37.0,29.5
2023-08-14 16:05:00,37.16,29.55
2023-08-14 16:10:00,37.16,29.23
2023-08-14 16:15:00,36.43,29.61
2023-08-14 16:50:00,34.69,28.44
2023-08-15 08:00:00,26.65,19.44
2023-08-15 08:05:00,26.81,19.28
2023-08-15 08:10:00,26.76,19.38
2023-08-15 08:15:00,26.76,19.44
2023-08-15 08:20:00,26.81,19.49
2023-08-15 08:25:00,27.07,19.76
2023-08-15 08:30:00,27.23,19.86
2023-08-15 08:35:00,27.44,20.13
2023-08-15 09:10:00,28.44,21.46
2023-08-15 09:15:00,28.65,21.83
2023-08-15 09:20:00,28.96,21.83
2023-08-15 09:25:00,28.96,21.89
2023-08-15 09:30:00,29.17,22.05
2023-08-15 09:35:00,29.33,22.42
2023-08-15 09:40:00,29.86,22.53
2023-08-15 09:45:00,30.28,22.53
2023-08-15 09:50:00,30.38,22.69
2023-08-15 09:55:00,30.17,22.84
2023-08-15 10:00:00,30.43,22.74
2023-08-15 10:05:00,30.59,23.0
2023-08-15 10:10:00,31.12,23.22
2023-08-15 10:15:00,31.28,23.43
2023-08-15 10:20:00,31.06,23.86
2023-08-15 10:25:00,31.38,24.02
2023-08-15 10:30:00,31.43,24.23
2023-08-15 10:35:00,31.43,24.39
2023-08-15 10:40:00,31.06,24.55
2023-08-15 10:45:00,31.43,24.44
2023-08-15 10:50:00,31.75,24.23
2023-08-15 10:55:00,31.7,24.44
2023-08-15 11:00:00,31.64,24.66
2023-08-15 11:05:00,31.49,24.66
2023-08-15 11:10:00,31.64,24.6
2023-08-15 11:15:00,31.91,24.66
2023-08-15 11:20:00,32.33,24.71
2023-08-15 11:25:00,32.38,24.76
2023-08-15 11:30:00,32.48,25.24
2023-08-15 11:35:00,32.75,25.24
2023-08-15 11:40:00,32.75,25.08
2023-08-15 11:45:00,33.17,25.03
2023-08-15 11:50:00,33.11,25.03
2023-08-15 11:55:00,33.01,25.24
2023-08-15 12:00:00,32.9,25.77
2023-08-15 12:05:00,33.11,25.93
2023-08-15 12:10:00,33.32,25.61
2023-08-15 12:15:00,33.22,25.56
2023-08-15 12:20:00,33.27,25.51
2023-08-15 12:25:00,33.22,25.67
2023-08-15 12:30:00,33.17,25.99
2023-08-15 12:35:00,33.27,26.25
